name,site,category,phone,adress,city,postal_code,latitude,longitude,rating,reviews,working_hours,location_link
Zegin Dračevo,http://www.zegin.com.mk/,Pharmacy,+389 2 279 2000,"WGQ7+9XW, Zhivko Firfov, Drachevo",Drachevo,Not available,41.9384961,21.5149513,4.3,12,"{""Monday"": ""8AM-9PM"", ""Tuesday"": ""8AM-9PM"", ""Wednesday"": ""8AM-9PM"", ""Thursday"": ""8AM-9PM"", ""Friday"": ""8AM-9PM"", ""Saturday"": ""8AM-9PM"", ""Sunday"": ""8AM-9PM""}","https://www.google.com/maps/place/Zegin+Dra%C4%8Devo/@41.938496099999995,21.5149513,14z/data=!4m8!1m2!2m1!1sZegin+Dra%C4%8Devo!3m4!1s0x13543dc9c706a4c1:0x67abe3dc41e88118!8m2!3d41.938496099999995!4d21.5149513"
Apteka Gold-Mun 6,Not available,Pharmaceutical company,Not available,"Xhon Kenedi 27, Skopie 1000, Shkupi 1000",Skopje,1000,42.0128294,21.4338136,Not available,Not available,Not available,"https://www.google.com/maps/place/Apteka+Gold-Mun+6/@42.0128294,21.4338136,14z/data=!4m8!1m2!2m1!1sApteka+Gold-Mun+6!3m4!1s0x1354151027be49dd:0x85949e161e818dc6!8m2!3d42.0128294!4d21.4338136"
Panovski,Not available,Pharmacy,+389 2 321 5537,"Vasil Glavinov 5/8, Skopje 1000",Skopje,1000,41.9931038,21.428031,5,2,"{""Monday"": ""7:30AM-8PM"", ""Tuesday"": ""7:30AM-8PM"", ""Wednesday"": ""7:30AM-8PM"", ""Thursday"": ""7:30AM-8PM"", ""Friday"": ""7:30AM-8PM"", ""Saturday"": ""8AM-2:30PM"", ""Sunday"": ""Closed""}","https://www.google.com/maps/place/Panovski/@41.9931038,21.428031,14z/data=!4m8!1m2!2m1!1sPanovski!3m4!1s0x135415b529ddaa1d:0xf7f2c657b7f12e52!8m2!3d41.9931038!4d21.428031"
"ProFarm - Barnatore, Apoteka, Eczane",http://www.profarm.com.mk/,Pharmacy,+389 71 382 100,"Belichica 2, Gostivar 1230",Gostivar,1230,41.795796,20.913694,5,2,"{""Monday"": ""8AM-10PM"", ""Tuesday"": ""8AM-10PM"", ""Wednesday"": ""8AM-10PM"", ""Thursday"": ""8AM-10PM"", ""Friday"": ""8AM-10PM"", ""Saturday"": ""8AM-10PM"", ""Sunday"": ""9AM-9PM""}","https://www.google.com/maps/place/ProFarm+-+Barnatore%2C+Apoteka%2C+Eczane/@41.795795999999996,20.913694,14z/data=!4m8!1m2!2m1!1sProFarm+-+Barnatore%2C+Apoteka%2C+Eczane!3m4!1s0x13515765419640ed:0xaec46a126b595afa!8m2!3d41.795795999999996!4d20.913694"
Apteka Maks Medika,Not available,Pharmacy,+389 42 210 282,"Belichica 135, Gostivar 1230",Gostivar,1230,41.78691,20.9156715,Not available,Not available,"{""Monday"": ""8AM-9PM"", ""Tuesday"": ""8AM-9PM"", ""Wednesday"": ""8-9PM"", ""Thursday"": ""8AM-9PM"", ""Friday"": ""8AM-9PM"", ""Saturday"": ""8AM-9PM"", ""Sunday"": ""Closed""}","https://www.google.com/maps/place/Apteka+Maks+Medika/@41.78691,20.9156715,14z/data=!4m8!1m2!2m1!1sApteka+Maks+Medika!3m4!1s0x1351577af4f0c807:0x50d6f53a82bac122!8m2!3d41.78691!4d20.9156715"
Pharmacie BOTANIQUE,Not available,Pharmacy,+389 42 211 413,"QWV6+X4X, Gostivar 1230",Gostivar,1230,41.7949962,20.9103496,5,1,"{""Monday"": ""8AM-11PM"", ""Tuesday"": ""8AM-11PM"", ""Wednesday"": ""8AM-11PM"", ""Thursday"": ""8AM-11PM"", ""Friday"": ""8AM-11PM"", ""Saturday"": ""8AM-11PM"", ""Sunday"": ""8AM-11PM""}","https://www.google.com/maps/place/Pharmacie+BOTANIQUE/@41.7949962,20.9103496,14z/data=!4m8!1m2!2m1!1sPharmacie+BOTANIQUE!3m4!1s0x135157646061c5ef:0xcd72d5c3597d093d!8m2!3d41.7949962!4d20.9103496"
Rizvance Pharmacy IV,Not available,Pharmacy,+389 70 215 612,"MK, Sedek Kostoski, Gostivar 1230",Gostivar,1230,41.8019939,20.9164679,5,1,"{""Monday"": ""8AM-11PM"", ""Tuesday"": ""8AM-11PM"", ""Wednesday"": ""8AM-11PM"", ""Thursday"": ""8AM-11PM"", ""Friday"": ""8AM-11PM"", ""Saturday"": ""8AM-11PM"", ""Sunday"": ""8AM-11PM""}","https://www.google.com/maps/place/Rizvance+Pharmacy+IV/@41.8019939,20.9164679,14z/data=!4m8!1m2!2m1!1sRizvance+Pharmacy+IV!3m4!1s0x13515751107c7fa3:0xf1f6b062ba548cde!8m2!3d41.8019939!4d20.9164679"
ermalfarm,Not available,Pharmacy,Not available,"MK, Major Cede Filiposki, Gostivar 1230",Gostivar,1230,41.7937348,20.9022852,Not available,Not available,"{""Monday"": ""8AM-10PM"", ""Tuesday"": ""8AM-10PM"", ""Wednesday"": ""8AM-10PM"", ""Thursday"": ""8AM-10PM"", ""Friday"": ""8AM-10PM"", ""Saturday"": ""9AM-10PM"", ""Sunday"": ""Closed""}","https://www.google.com/maps/place/ermalfarm/@41.793734799999996,20.902285199999998,14z/data=!4m8!1m2!2m1!1sermalfarm!3m4!1s0x1351596397d13f25:0xa6981940d3b6be61!8m2!3d41.793734799999996!4d20.902285199999998"
BioPlus Pharmacy,Not available,Pharmacy,+389 72 304 444,"Goce Delcev br.12-3, Gostivar 1230",Gostivar,1230,41.7964171,20.9153176,Not available,Not available,"{""Monday"": ""8AM-10PM"", ""Tuesday"": ""8AM-10PM"", ""Wednesday"": ""8AM-10PM"", ""Thursday"": ""8AM-10PM"", ""Friday"": ""8AM-10PM"", ""Saturday"": ""8AM-10PM"", ""Sunday"": ""Closed""}","https://www.google.com/maps/place/BioPlus+Pharmacy/@41.7964171,20.915317599999998,14z/data=!4m8!1m2!2m1!1sBioPlus+Pharmacy!3m4!1s0x135157ae6319bc1d:0xf185379771389ab2!8m2!3d41.7964171!4d20.915317599999998"
APTEKA P.R. FARM 2,Not available,Pharmacy,+389 42 615 869,"Sretko Krsteski 1230, Gostivar 1230",Gostivar,1230,41.7979882,20.9134921,Not available,Not available,"{""Monday"": ""8AM-11PM"", ""Tuesday"": ""8AM-11PM"", ""Wednesday"": ""8AM-11PM"", ""Thursday"": ""8AM-11PM"", ""Friday"": ""8AM-11PM"", ""Saturday"": ""8AM-11PM"", ""Sunday"": ""9:30AM-5:30PM""}","https://www.google.com/maps/place/APTEKA+P.R.+FARM+2/@41.7979882,20.9134921,14z/data=!4m8!1m2!2m1!1sAPTEKA+P.R.+FARM+2!3m4!1s0x1351574e6b32d34b:0x5f5110938bab0ed0!8m2!3d41.7979882!4d20.9134921"
IPSH Diamed,Not available,Pharmacy,+389 42 211 911,"QWQ7+H9P, Panche Poposki, Gostivar 1230",Gostivar,1230,41.7889729,20.9134519,5,1,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}","https://www.google.com/maps/place/IPSH+Diamed/@41.7889729,20.9134519,14z/data=!4m8!1m2!2m1!1sIPSH+Diamed!3m4!1s0x13515767c767f007:0xca488fbccefa86df!8m2!3d41.7889729!4d20.9134519"
Medpharm,Not available,Pharmacy,Not available,"Marsal Tito 101, Chegrane",Chegrane,Not available,41.8316878,20.967477,5,5,"{""Monday"": ""7AM-10PM"", ""Tuesday"": ""7AM-10PM"", ""Wednesday"": ""7AM-10PM"", ""Thursday"": ""7AM-10PM"", ""Friday"": ""7AM-10PM"", ""Saturday"": ""7AM-10PM"", ""Sunday"": ""7AM-10PM""}","https://www.google.com/maps/place/Medpharm/@41.8316878,20.967477,14z/data=!4m8!1m2!2m1!1sMedpharm!3m4!1s0x13515626d93a0f3b:0xdd6427b26f071658!8m2!3d41.8316878!4d20.967477"
Apteka P.R Farm,Not available,Pharmaceutical Products Wholesaler,+389 42 211 495,"QWV3+6H6, Major Cede Filiposki, Gostivar 1230",Gostivar,1230,41.793038,20.903902,Not available,Not available,"{""Monday"": ""8AM-12AM"", ""Tuesday"": ""8AM-12AM"", ""Wednesday"": ""8AM-12AM"", ""Thursday"": ""8AM-12AM"", ""Friday"": ""8AM-12AM"", ""Saturday"": ""8AM-12AM"", ""Sunday"": ""8AM-12AM""}","https://www.google.com/maps/place/Apteka+P.R+Farm/@41.793037999999996,20.903902,14z/data=!4m8!1m2!2m1!1sApteka+P.R+Farm!3m4!1s0x13515761e8d8c705:0x53a205771017f3bc!8m2!3d41.793037999999996!4d20.903902"
Apteka Aplek,Not available,Pharmacy,+389 45 228 590,"Mara Ugrinova - Gina, Kichevo 6250",Kichevo,6250,41.5041942,20.9528298,5,1,"{""Monday"": ""8AM-9PM"", ""Tuesday"": ""8AM-9PM"", ""Wednesday"": ""8AM-9PM"", ""Thursday"": ""8AM-9PM"", ""Friday"": ""8AM-9PM"", ""Saturday"": ""8AM-9PM"", ""Sunday"": ""Closed""}","https://www.google.com/maps/place/Apteka+Aplek/@41.5041942,20.9528298,14z/data=!4m8!1m2!2m1!1sApteka+Aplek!3m4!1s0x1351365286fb9ad3:0x1dde920bb2eb2f02!8m2!3d41.5041942!4d20.9528298"
Farmacia ENFI,Not available,Pharmacy,+389 78 241 365,"Bratstvo edinstvo br 66, Debar 1250",Debar,1250,41.5259162,20.525043,5,1,"{""Monday"": ""9AM-9PM"", ""Tuesday"": ""9AM-9PM"", ""Wednesday"": ""9AM-9PM"", ""Thursday"": ""9AM-9PM"", ""Friday"": ""9AM-9PM"", ""Saturday"": ""9AM-9PM"", ""Sunday"": ""Closed""}","https://www.google.com/maps/place/Farmacia+ENFI/@41.5259162,20.525043,14z/data=!4m8!1m2!2m1!1sFarmacia+ENFI!3m4!1s0x13511171e0fc39ed:0x8a4251f7510e7dca!8m2!3d41.5259162!4d20.525043"
Apteka Nineks Farm,Not available,Pharmacy,+389 45 222 437,"GX56+FRW, Marsal Tito, Kichevo",Kichevo,Not available,41.5087305,20.9620814,Not available,Not available,"{""Monday"": ""7:30AM-11PM"", ""Tuesday"": ""7:30AM-11PM"", ""Wednesday"": ""7:30AM-11PM"", ""Thursday"": ""7:30AM-11PM"", ""Friday"": ""7:30AM-11PM"", ""Saturday"": ""7:30AM-11PM"", ""Sunday"": ""7:30AM-11PM""}","https://www.google.com/maps/place/Apteka+Nineks+Farm/@41.5087305,20.9620814,14z/data=!4m8!1m2!2m1!1sApteka+Nineks+Farm!3m4!1s0x1351378b775ef057:0x5d013a3cc987c766!8m2!3d41.5087305!4d20.9620814"
Zegin Sv.Petka,http://www.zegin.com.mk/,Pharmacy,+389 2 277 2086,"XCPQ+33C, Boris Trajkovski, Skopje 1000",Skopje,1000,41.9851784,21.4376423,3.8,6,"{""Monday"": ""7AM-9PM"", ""Tuesday"": ""8AM-9PM"", ""Wednesday"": ""8AM-9PM"", ""Thursday"": ""8AM-9PM"", ""Friday"": ""8AM-9PM"", ""Saturday"": ""8AM-9PM"", ""Sunday"": ""8AM-4PM""}","https://www.google.com/maps/place/Zegin+Sv.Petka/@41.985178399999995,21.4376423,14z/data=!4m8!1m2!2m1!1sZegin+Sv.Petka!3m4!1s0x135415cf37362cc3:0xa8bf609f2f9e1067!8m2!3d41.985178399999995!4d21.4376423"
Apteki Bruno,https://aptekibruno.mk/,Pharmacy,+389 45 223 834,"Marsal Tito 107 Boris Kidrich bb Apteka B1 Kicevo MK, 6250",Kichevo,6250,41.5080315,20.9614468,5,6,"{""Monday"": ""7AM-12AM"", ""Tuesday"": ""7AM-12AM"", ""Wednesday"": ""7AM-12AM"", ""Thursday"": ""7AM-12AM"", ""Friday"": ""7AM-12AM"", ""Saturday"": ""7AM-12AM"", ""Sunday"": ""7AM-12AM""}","https://www.google.com/maps/place/Apteki+Bruno/@41.5080315,20.961446799999997,14z/data=!4m8!1m2!2m1!1sApteki+Bruno!3m4!1s0x135136488dd6b25d:0xa71ad3021f792f28!8m2!3d41.5080315!4d20.961446799999997"
Zegin Ilinden,Not available,Pharmacy,+389 2 258 1360,"XHWF+XG3, Ilinden",Ilinden,Not available,41.9973916,21.5737994,4.9,10,Not available,"https://www.google.com/maps/place/Zegin+Ilinden/@41.9973916,21.5737994,14z/data=!4m8!1m2!2m1!1sZegin+Ilinden!3m4!1s0x135438cb829f224f:0x26f87a905a09c4f4!8m2!3d41.9973916!4d21.5737994"
Apteka Vivalek - Cento,https://www.facebook.com/aptekavivalek.skopje/,Pharmacy,+389 2 256 2222,"ул: Финска бр:236А, Skopje 1000",Skopje,1000,42.0043135,21.5043102,Not available,Not available,"{""Monday"": ""8AM-9PM"", ""Tuesday"": ""8AM-9PM"", ""Wednesday"": ""8AM-9PM"", ""Thursday"": ""8AM-9PM"", ""Friday"": ""8AM-9PM"", ""Saturday"": ""8AM-8PM"", ""Sunday"": ""Closed""}","https://www.google.com/maps/place/Apteka+Vivalek+-+Cento/@42.004313499999995,21.5043102,14z/data=!4m8!1m2!2m1!1sApteka+Vivalek+-+Cento!3m4!1s0x13543f1f1fbb144d:0xcb53a796ea61c2bd!8m2!3d42.004313499999995!4d21.5043102"
Farma Prima DOOEL,http://www.farmaprima.mk/,Pharmacy,+389 2 309 5905,"5, Street 34, Ilinden 1000",Ilinden,1000,41.9957854,21.5537469,Not available,Not available,Not available,"https://www.google.com/maps/place/Farma+Prima+DOOEL/@41.995785399999995,21.5537469,14z/data=!4m8!1m2!2m1!1sFarma+Prima+DOOEL!3m4!1s0x13543f24b3d01f75:0xea17f7e0d321c157!8m2!3d41.995785399999995!4d21.5537469"
Еурофарм,Not available,Pharmacy,Not available,"XH9W+V79, Kadino",Kadino,Not available,41.9696597,21.5957197,3,2,"{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}","https://www.google.com/maps/place/%D0%95%D1%83%D1%80%D0%BE%D1%84%D0%B0%D1%80%D0%BC/@41.9696597,21.5957197,14z/data=!4m8!1m2!2m1!1s%D0%95%D1%83%D1%80%D0%BE%D1%84%D0%B0%D1%80%D0%BC!3m4!1s0x135439f0a2be8f6d:0xa4dbeee4cba481b5!8m2!3d41.9696597!4d21.5957197"
MAKO BIL BEST,Not available,Апотека,Not available,"XJM4+523, Unnamed Road, Kadino",Kadino,Not available,41.9828954,21.6050391,Not available,Not available,Not available,"https://www.google.com/maps/place/MAKO+BIL+BEST/@41.9828954,21.6050391,14z/data=!4m8!1m2!2m1!1sMAKO+BIL+BEST!3m4!1s0x135439b1a4ca18d3:0x67f0827f7e4ddb54!8m2!3d41.9828954!4d21.6050391"
PENICILIN,Not available,Pharmacy,+389 2 253 4572,"Spiro Crne 6, Skopje 1000",Chento,1000,42.0107872,21.5102038,Not available,Not available,"{""Monday"": ""7AM-9PM"", ""Tuesday"": ""7AM-9PM"", ""Wednesday"": ""7AM-9PM"", ""Thursday"": ""7AM-9PM"", ""Friday"": ""7AM-9PM"", ""Saturday"": ""8AM-7PM"", ""Sunday"": ""9AM-2PM""}","https://www.google.com/maps/place/PENICILIN/@42.010787199999996,21.5102038,14z/data=!4m8!1m2!2m1!1sPENICILIN!3m4!1s0x13543fd92dee225f:0xbbd69b2127d28301!8m2!3d42.010787199999996!4d21.5102038"
Family Pharm,Not available,Pharmacy,+389 2 609 2912,"Spiro Crne 31, Skopje 1000",Skopje,1000,42.0120779,21.5128193,1,1,"{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""8AM-4PM"", ""Sunday"": ""Closed""}","https://www.google.com/maps/place/Family+Pharm/@42.0120779,21.5128193,14z/data=!4m8!1m2!2m1!1sFamily+Pharm!3m4!1s0x13543fa2e97fb5b5:0xeb1d417dfa22a137!8m2!3d42.0120779!4d21.5128193"
Братство Површинска заштита,http://bratstvoinox.com.mk/,Pharmacy,Not available,"Pero Nakov 124, Skopje 1000",Skopje,1000,41.9964242,21.4889953,Not available,Not available,"{""Monday"": ""6AM-10PM"", ""Tuesday"": ""6AM-10PM"", ""Wednesday"": ""6AM-10PM"", ""Thursday"": ""6AM-10PM"", ""Friday"": ""6AM-10PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}","https://www.google.com/maps/place/%D0%91%D1%80%D0%B0%D1%82%D1%81%D1%82%D0%B2%D0%BE+%D0%9F%D0%BE%D0%B2%D1%80%D1%88%D0%B8%D0%BD%D1%81%D0%BA%D0%B0+%D0%B7%D0%B0%D1%88%D1%82%D0%B8%D1%82%D0%B0/@41.9964242,21.4889953,14z/data=!4m8!1m2!2m1!1s%D0%91%D1%80%D0%B0%D1%82%D1%81%D1%82%D0%B2%D0%BE+%D0%9F%D0%BE%D0%B2%D1%80%D1%88%D0%B8%D0%BD%D1%81%D0%BA%D0%B0+%D0%B7%D0%B0%D1%88%D1%82%D0%B8%D1%82%D0%B0!3m4!1s0x13543e325cb76b89:0x445199be62e08dcb!8m2!3d41.9964242!4d21.4889953"
PZU Mimi Farm,Not available,Pharmacy,+389 2 274 4579,"Ul. 2 Br.10 s MK, Rakotinca 1000",Rakotinca,1000,42.0177436,21.5146674,Not available,Not available,"{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""8AM-8PM"", ""Sunday"": ""Closed""}","https://www.google.com/maps/place/PZU+Mimi+Farm/@42.017743599999996,21.5146674,14z/data=!4m8!1m2!2m1!1sPZU+Mimi+Farm!3m4!1s0x13543fcc2de1dda3:0x395c541fa4d77e58!8m2!3d42.017743599999996!4d21.5146674"
Amavita,https://www.facebook.com/Amavita-1664168733839371/?ref=aymt_homepage_panel,Pharmacy,+389 76 299 022,"Alija Avdovikj 18, Skopje",Skopje,Not available,42.0181387,21.5135231,5,2,"{""Monday"": ""8AM-10:30PM"", ""Tuesday"": ""8AM-10:30PM"", ""Wednesday"": ""8AM-10:30PM"", ""Thursday"": ""8AM-10:30PM"", ""Friday"": ""8AM-10:30PM"", ""Saturday"": ""8AM-10:30PM"", ""Sunday"": ""8AM-10:30PM""}","https://www.google.com/maps/place/Amavita/@42.0181387,21.5135231,14z/data=!4m8!1m2!2m1!1sAmavita!3m4!1s0x13543f9a2c19228b:0xf997bb9acce4ee83!8m2!3d42.0181387!4d21.5135231"
Моја Фармација,http://www.mojafarmacija.mk/en/about-us,Pharmacy,+389 78 244 045,"No.113B, Boulevard Jane Sandanski, Skopje 1000",Skopje,1000,41.9839929,21.4696268,Not available,Not available,Not available,"https://www.google.com/maps/place/%D0%9C%D0%BE%D1%98%D0%B0+%D0%A4%D0%B0%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D1%98%D0%B0/@41.9839929,21.4696268,14z/data=!4m8!1m2!2m1!1s%D0%9C%D0%BE%D1%98%D0%B0+%D0%A4%D0%B0%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D1%98%D0%B0!3m4!1s0x135415f4a7ebae8b:0xa78161cf9e25e62a!8m2!3d41.9839929!4d21.4696268"
Jasmin,Not available,Pharmacy,+389 2 279 4349,"ул.""Маршал Тито"" 68, Dolno Lisiche",Dolno Lisiche,Not available,41.9534602,21.5322626,4.9,9,"{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""8AM-2:30PM"", ""Sunday"": ""Closed""}","https://www.google.com/maps/place/Jasmin/@41.953460199999995,21.5322626,14z/data=!4m8!1m2!2m1!1sJasmin!3m4!1s0x13543e8286792ca9:0x38bb72462ffb88e0!8m2!3d41.953460199999995!4d21.5322626"
APTEKA JAGLIKA,Not available,Pharmacy,+389 2 254 5545,"5 br 18 Skopje MK, 1000",Jurumleri,1000,41.9664265,21.5552925,Not available,Not available,"{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""8:30AM-3PM"", ""Sunday"": ""Closed""}","https://www.google.com/maps/place/APTEKA+JAGLIKA/@41.9664265,21.5552925,14z/data=!4m8!1m2!2m1!1sAPTEKA+JAGLIKA!3m4!1s0x13543f4b5ca28a33:0xf0e45bdad7a88887!8m2!3d41.9664265!4d21.5552925"
HEMBOJ-3 Dry Ceaning,Not available,Pharmacy,+389 78 446 636,"2G43+P49, Chento",Chento,Not available,42.0067851,21.5028501,5,1,"{""Monday"": ""8AM-7PM"", ""Tuesday"": ""8AM-7PM"", ""Wednesday"": ""8AM-7PM"", ""Thursday"": ""8AM-7PM"", ""Friday"": ""8AM-7PM"", ""Saturday"": ""8AM-5PM"", ""Sunday"": ""Closed""}","https://www.google.com/maps/place/HEMBOJ-3+Dry+Ceaning/@42.006785099999995,21.5028501,14z/data=!4m8!1m2!2m1!1sHEMBOJ-3+Dry+Ceaning!3m4!1s0x13543fb9c5a0844f:0x4a1c4e1bf31de133!8m2!3d42.006785099999995!4d21.5028501"
Виола - Бисер,Not available,Pharmacy,+389 76 457 101,"Boulevard Jane Sandanski 69, Skopje 1000",Skopje,1000,41.9848536,21.4657342,2.3,3,Not available,"https://www.google.com/maps/place/%D0%92%D0%B8%D0%BE%D0%BB%D0%B0+-+%D0%91%D0%B8%D1%81%D0%B5%D1%80/@41.9848536,21.4657342,14z/data=!4m8!1m2!2m1!1s%D0%92%D0%B8%D0%BE%D0%BB%D0%B0+-+%D0%91%D0%B8%D1%81%D0%B5%D1%80!3m4!1s0x13541588784fec33:0xffdbf4a0de9d838f!8m2!3d41.9848536!4d21.4657342"
Dr. Slavjanka / Dr Slavjanka,Not available,Pharmacy,Not available,"XG65+J3C, Gorno Lisiche, Skopje",Skopje,Not available,41.9615564,21.507641,3,2,Not available,"https://www.google.com/maps/place/Dr.+Slavjanka+%2F+Dr+Slavjanka/@41.9615564,21.507641,14z/data=!4m8!1m2!2m1!1sDr.+Slavjanka+%2F+Dr+Slavjanka!3m4!1s0x13543f3bc33436c7:0x349e128702d0f20!8m2!3d41.9615564!4d21.507641"
Zegin,http://www.zegin.com.mk/home/locations/aleksandar-veliki.html,Pharmacy,+389 2 255 0501,E75,Not available,Not available,41.9614058,21.6274965,Not available,Not available,"{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""8AM-8PM"", ""Sunday"": ""Closed""}","https://www.google.com/maps/place/Zegin/@41.9614058,21.6274965,14z/data=!4m8!1m2!2m1!1sZegin!3m4!1s0x135439a50ae1918b:0x2e61a6fa8259429c!8m2!3d41.9614058!4d21.6274965"
Zegin,Not available,Pharmacy,Not available,"XGW2+6HP, Blagoja Stefkovski, Skopje 1000",Skopje,1000,41.9956,21.501439,5,1,Not available,"https://www.google.com/maps/place/Zegin/@41.995599999999996,21.501438999999998,14z/data=!4m8!1m2!2m1!1sZegin!3m4!1s0x13543e4ae7cfc343:0x31f2e3f9e9913880!8m2!3d41.995599999999996!4d21.501438999999998"
Zegin,http://www.zegin.com.mk/,Pharmacy,+389 2 252 0944,"2G43+6CF, Madzari, Skopje",Skopje,Not available,42.0055624,21.5035392,4.6,13,"{""Monday"": ""7AM-10PM"", ""Tuesday"": ""7AM-10PM"", ""Wednesday"": ""7AM-10PM"", ""Thursday"": ""7AM-10PM"", ""Friday"": ""7AM-10PM"", ""Saturday"": ""8AM-10PM"", ""Sunday"": ""8AM-10PM""}","https://www.google.com/maps/place/Zegin/@42.005562399999995,21.5035392,14z/data=!4m8!1m2!2m1!1sZegin!3m4!1s0x13543fb7676e1c0f:0x59b7208cbd4d1505!8m2!3d42.005562399999995!4d21.5035392"
Zegin Capitol,http://www.zegin.com.mk/,Pharmacy,+389 2 245 5892,"XFP8+PQR, Skopje 1000",Skopje,1000,41.9868602,21.4668818,4.7,3,"{""Monday"": ""7AM-9PM"", ""Tuesday"": ""7AM-9PM"", ""Wednesday"": ""7AM-9PM"", ""Thursday"": ""7AM-9PM"", ""Friday"": ""7AM-9PM"", ""Saturday"": ""7AM-9PM"", ""Sunday"": ""Closed""}","https://www.google.com/maps/place/Zegin+Capitol/@41.986860199999995,21.4668818,14z/data=!4m8!1m2!2m1!1sZegin+Capitol!3m4!1s0x1354158ce4575a25:0xad19f85101f3fb5d!8m2!3d41.986860199999995!4d21.4668818"
Aspirin Farm,Not available,Pharmacy,Not available,"Metodija Andonov - Chento 140, Arachinovo",Arachinovo,Not available,42.0264377,21.5620654,Not available,Not available,Not available,"https://www.google.com/maps/place/Aspirin+Farm/@42.026437699999995,21.562065399999998,14z/data=!4m8!1m2!2m1!1sAspirin+Farm!3m4!1s0x135441e6139c18b1:0x78d5df44316efd3f!8m2!3d42.026437699999995!4d21.562065399999998"
Agrojunikom DOOEL,Not available,Pharmacy,+389 2 279 6882,"41°56'49. 21°29'40.9""E, Macedonia 9, Skopje 1000",Skopje,1000,41.94719,21.494704,4.8,4,"{""Monday"": ""7AM-3:30PM"", ""Tuesday"": ""7AM-3:30PM"", ""Wednesday"": ""7AM-3:30PM"", ""Thursday"": ""7AM-3:30PM"", ""Friday"": ""7AM-3:30PM"", ""Saturday"": ""7AM-3:30PM"", ""Sunday"": ""Closed""}","https://www.google.com/maps/place/Agrojunikom+DOOEL/@41.94719,21.494704,14z/data=!4m8!1m2!2m1!1sAgrojunikom+DOOEL!3m4!1s0x13543de96a860c03:0xc24ea29fd1667c58!8m2!3d41.94719!4d21.494704"
DNA Anni Farm Pharmacy,http://annifarm.mk/,Pharmacy,+389 2 244 5935,"Boulevard Jane Sandanski 71, Skopje 1000",Skopje,1000,41.985968,21.4664355,4.6,10,"{""Monday"": ""8AM-10PM"", ""Tuesday"": ""8AM-10PM"", ""Wednesday"": ""8AM-10PM"", ""Thursday"": ""8AM-10PM"", ""Friday"": ""8AM-10PM"", ""Saturday"": ""8AM-10PM"", ""Sunday"": ""8AM-10PM""}","https://www.google.com/maps/place/DNA+Anni+Farm+Pharmacy/@41.985968,21.4664355,14z/data=!4m8!1m2!2m1!1sDNA+Anni+Farm+Pharmacy!3m4!1s0x1354158cdf6d8773:0xd4cebf6bba14f95b!8m2!3d41.985968!4d21.4664355"
Zemjodelska Apteka Agrojunikom,Not available,Pharmacy,Not available,"XH94+4GG, Unnamed Road, Jurumleri",Jurumleri,Not available,41.967821,21.5563409,5,1,Not available,"https://www.google.com/maps/place/Zemjodelska+Apteka+Agrojunikom/@41.967821,21.5563409,14z/data=!4m8!1m2!2m1!1sZemjodelska+Apteka+Agrojunikom!3m4!1s0x13543f6ed3fa5a03:0x896c38a58421a774!8m2!3d41.967821!4d21.5563409"
Agrostratus,Not available,Pharmacy,+389 72 220 320,"Gorno Lisiche 6, Skopje 1000",Skopje,1000,41.9708694,21.4824419,Not available,Not available,Not available,"https://www.google.com/maps/place/Agrostratus/@41.9708694,21.482441899999998,14z/data=!4m8!1m2!2m1!1sAgrostratus!3m4!1s0x13543e03612ca667:0x688c73557baeda10!8m2!3d41.9708694!4d21.482441899999998"
